email,booth,website,bio,fax,phone,name,address 
rain@zjcharming.cn,Booth no.:  6.2F39,http://www.zjcharming.cn,Upholstery Fabrics,(86) 0573 88362111,(86) 0573 88366079,"Zhejiang Charming Knitting Technology Co.,Ltd",Fengming Industrial Park Tongxiang City Zhejiang Province China
archie.chen@derwins.cn,Booth no.:  6.2M06,,"Upholstery Fabrics, Upholstery leather & Soft decoration",(86)  84528366,(86)  18252733366,"Yangzhou Derwins Plastics Technology Co., Ltd","BAQIAO INDUSTRIAL ZONE, GAOYOU, YANGZHOU, JIANGSU, CHINA"
julian@northhometextile.com,Booth no.:  4.1C24,http://www.northhometextile.com,"Bedding & Towelling, Bedding products (bed linen, blanket, bedspread), Materials of bedding (fabrics, yarns etc), Cushion, Curtain, window screening products (fabrics & fine products)",,,Yantai North Home Textile Co Ltd,"No 66 Jinfeng Rd, , Fushan District, Yantai, Shangdong, China"
3376472799@qq.com,Booth no.:  3Q24,,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 0535 3941365,(86) 0535 3941365, Yantai Yateli Curtain Co. Ltd.,"No. 29, East berth, hi tech Development Zone, Shandong"
1015214048@qq.com,Booth no.:  5.1C07,,Upholstery Fabrics,  86 573 8758 5582,  86 138 5736 2955,Yinuotextile Co Ltd,"No.13 Xinfeng Rd, Xucun, Haining, Zhejiang 314409, China"
msflocking@foxmail.com,Booth no.:  3A76,,Other home textile products,(86) 0579 85776957,(86) 0579 85776757,"Yiwuminsheng Co.,Ltd","NO 18,West Baoguo Road, Chi`an Town Yiwu City,Zhejiang Province  China"
137939407@qq.com,Booth no.:  6.2W57,,Upholstery Fabrics,(86)  84139426,(86)  13757355948,Xucun Fangtao Textile Business Department ,"NO.268, F1,National Trade Center,Xucun Town,Haining City,Zhejiang Province"
joffe@zgleather.com,Booth no.:  6.2M17,http://www.zgleather.com,Upholstery Fabrics,(86) 021 68829179,(86) 021 68829159,"Zhe Jiang Zhong Ge Industry Co.,Ltd.",NO.61 Donghai Fifth Road Nangyang East Chemical Industrial
sky@babei.com,Booth no.:  5.1K18,http://www.babeitex.com,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 0571 86972270,(86) 0571 86972271,"Zhejang Babei Textile Co.,Ltd","no.788 yi jing road,shengxhou city,ahejiang "
sales.dept@chenhongtextile.com,Booth no.:  3F76,http://www.chenhontextile.com,Sun Protection Systems & Accessories,(86) 0572 8469699,(86) 0572 8353669,"Zhejiang Chen Hong Textile Technology Co.,Ltd","#585 Hanghai Road,YuYue Town,Deqing county,Zhejiang Province,China."
hello_xyq@163.com,Booth no.:  3C51,,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 0575 89976786,(86) 0575 89976789,"Zhejiang Chuanqi Hometextiles Co.,Ltd","Nanfan industrial park, Yangxunqiao  town,"
amy@zjfabao.com,Booth no.:  3Q04,,Upholstery Fabrics,(86) 0575 84069158,(86) 0575 84069978,"Zhejiang Fabao Wqrp-Knitted Fabric Co.,Ltd",YANGXUNQIAO KEQIAO SHAOXING CHINA
yeesaint2007@yahoo.com.tw,Booth no.:  4.1C75,http://www.yeesaint.com.tw,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products), Accessories, Home textile accessories (tassels, trimmings, zipper etc)",(886) 4 757 9360,(886) 4 756 7762,Yee Saint Enterprise Co Ltd,"No 102, Beiming Rd,  Hemei Township, Changhua  508, Taiwan, China"
tony@texindex.com,Booth no.:  3Q42,http://www.texindex.com.cn,Other home textile products,(86) 0532 80901783,(86) 0532 80901781,Yeshitech(Zhejiang)Inc,"No.187 Moganshan Road,(No.1 "
PROJECT@YUANZHICHENG.COM,Booth no.:  5.1C42,http://WWW.YUANZHICHENG.COM,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products), Wall covering products",(86) 020 83304376,(86) 020 83302177,"Yuanzhicheng Home Textile Co., Ltd.","NO.62DANAN ROAD, YUEXIU DISTRICT, GUANGZHOU"
584462254@QQ.COM,Booth no.:  5.2P10,,Upholstery Fabrics,(86) 0573 87553855,(86) 0573 87553855,Yujin Textile,XUCUN TOWN HAINING CITY
amy@yyaly.com,Booth no.:  3K78,http://www.yyaly.com,"Sun Protection Systems & Accessories, Sun protection systems (sunshade, roman, venetian blind)",(86) 0574 62132711,(86) 0574 62130152,Yuyao City Yisheng Metal Products Co,"NO.23 RUHU WEST ROAD, SIMEN TOWN, YUYAO CITY"
8484256260@qq.com,Booth no.:  6.2M61,,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 0575 84555781,(86) 0575 84555781,Zhejiang   Weiyi   Industrial   Co.Ltd,Xindian Qianqing Town Shaoxing County Zhejiang
48548538@qq.com,Booth no.:  3H72,,"Upholstery Fabrics, Upholstery leather & Soft decoration",(86) 0573 88986533,(86) 0573 88986599,"Zhejiang Achievable Knit Co.,Ltd"," 85# Qiming Road, Wutong Sub-District, Tongxiang, China"
361073235@qq.com,Booth no.:  5.2K11,,Upholstery Fabrics,(86) 0573 86032288,(86)  13732587666,"Zhejiang Angel Special Weaving Co.,Ltd",JUNYUAN VILLAGE WUYUAN TOWN HAIYAN COUNTY ZHEJIANG PROVINCE 
peterzhong@hanboo.cn,Booth no.:  5.1A31,http://www.hanboo.cn,"Materials of bedding (fabrics, yarns etc), Upholstery Fabrics, Curtain, window screening products (fabrics & fine products), Wall covering products",(86) 0573 87419017,(86) 0573 87419013,"Zhejiang Hanboo Home Textile Co.,Ltd","NO.9Hanboo Rd.,Changan Town,Haining City, "
620149@qq.com,Booth no.:  6.1C19,,Upholstery Fabrics,(86) 0571 89280009,(86) 0571 88565588," Zhejiang Famous Textile Co.,Ltd.",8 XINFANG ROAD. YUHANG. HANGZHOU 
94010853@qq.com,Booth no.:  6.2F31,,Upholstery Fabrics,(86)  88498797,(86)  88938106,Zhejiang Feifan Textile Co Ltd,NO.16PHASE TWODAMA TEXTILE INDUSTRIAL ZONE
wenwei@fumily.cn,Booth no.:  6.2P01,,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 0575 84629889,(86) 0575 84629882,"Zhejiang Fumily Hometextile Co.,Ltd.","WUYANGQIAO,FUQUAN TOWN,SHAOXING,ZHEJIANG,CHINA"
yxsb02@hengtex.com,Booth no.:  6.1G37,,Upholstery Fabrics,(86) 0539 2259367,(86) 0539 2218508,"Yi Shui Hengtai Fangyuan Co.,Ltd (Yuhang Branch Office) ","No.5  10th Building, Cloth Art St, Xucun Area, Haining City. "
wells@zjfyfz.com,Booth no.:  3Q19,http://www.zjfyfz.com,"Bedding & Towelling, Materials of bedding (fabrics, yarns etc)",(86) 0572 6217398,(86) 0572 6689788," Zhe Jiang Feng Yuan Chemical Fibre Co.,Ltd",No 32 ChangHe Road ChangXing County Zhe jiang Province 
250142837@qq.com,Booth no.:  6.2F10,http://www.aumerry.com,"Upholstery Fabrics, Upholstery leather & Soft decoration",(86) 0573 88860738,(86) 0573 88860982,"Zhejiang Aumerry Textile Technology Co.,Ltd","518 Shuguang Road Tudian Industrial Zone,"
422438612@qq.com,Booth no.:  5.2F93,,Upholstery Fabrics,(86) 0573 87562000,(86) 0573 87563988,"Zhejiang Baiheng Textile Co.,Ltd","NO.9,HANBO ROAD,CHANGAN TOWN,HAINING CITY,ZHEJIANG"
hunterquecf@hotmail.com,Booth no.:  6.2J05,,"Upholstery Fabrics, Upholstery leather & Soft decoration",(86) 021 62363788,(86) 021 62363788,"Zhejiang Changfeng New Material Co., Ltd","No.552, Xiushan Road, Liandu District, Lishui City, Zhejiang 323000, China"
sells-jhj@zjhswarp.com,Booth no.:  6.2Q13,http://WWW.ZJHSWARP.COM,Upholstery Fabrics,(86) 0573 87986089,(86) 0573 87986088,"Zhejiang Haosheng New Material Co.,Ltd","NO.36 FENGSHOU ROAD, HAINING WARP KNITTING INDUSTRIAL ZONE, ZHEJIANG PROVINCE, CHINA"
fiona@horsetex.net,Booth no.:  5.2F29,,Upholstery Fabrics,(86) 0573 87990666,(86) 0573 87993885,"Zhejiang Haoshi Textile Co.,Ltd","13#JINGXU ROAD,LIGHT TEXTILE TOWN,HAINING"
2851339526@qq.com,Booth no.:  5.1F31,http://www.hx-fabric.com,"Bedding products (bed linen, blanket, bedspread), Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 0573 87968111,(86) 0573 87961919,"Zhejiang Hexin Holding Group Co.,Ltd.",Haining Agriculture Foreign-oriented 
fuxtex@263.net,Booth no.:  3C17,,Upholstery Fabrics,(86) 0573 87560168,(86) 0573 87560168,"Zhejiang Fuxiong Textile Co.,Ltd",NO.6 XUCUN INDUSTRIAL PARK HAINING ZHEJIANG PROVINCE
shunlibuyi@126.com,Booth no.:  5.2K03,,Upholstery Fabrics,(86) 0573 87556633,(86) 0573 87558800,"Zhejiang Haining City Shunli Textile Co.,Ltd(Dido)",Haining XuCun Town new into industrial park road no. 1
yilong_gongsi126.com,Booth no.:  5.2K12,,Upholstery Fabrics,(86) 0573 87558363,(86) 0573 87558363,Zhejiang Haining Yilong Textile Co.Ltd,Haining Xucun Dangwang Qianjiadai NO.2
xz@chaolun xcl.com,Booth no.:  5.2F63,,Upholstery Fabrics,(86) 0573 89995900,(86) 0573 87999999,"Zhejiang Chaolun New Material Co.,Ltd","NO.111 Zhining West Road,Maqiao Warp Knitting Industrial Zone,Haining City,China"
Eric@hfwwk.com,Booth no.:  6.2F15,http://www.hfwwk.com,Upholstery Fabrics,(86) 0573 88913288,(86) 0573 88916018,"Zhejiang Hongfeng Warp&Weft; Knitting Co.,Ltd",NO.6 LONGCHANG ROAD NANRI TOWN TONGXIANG
aaron@hczr.com,Booth no.:  5.1C46,,Upholstery Fabrics,(86) 0571 86216969,(86) 0571 86217778,"Zhejiang Huachen New Material Co., Ltd.","No.4, Wuhangmiaohe Road, Yunhe Street, Yuhang District, Hangzhou"
820822406e-mail,Booth no.:  6.2N30,,Upholstery Fabrics,(86) 0573 88586633,(86) 0573 88586633,"Zhejiang Huahuang Textile Co.,Ltd","No.3638,Kaixuan Road,Tongxiang City,Zhejiang province,China"
610616205@qq.com,Booth no.:  3F41,http://www.huaxinhome.com,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 0575 85591218,(86) 0575 85591272,Zhejiang Huaxin Hometextile Co.Ltd,"YUANLIHU COUNTY, YANGXUNQIAO TOWN, SHAOXING "
229137312@qq.com,Booth no.:  6.2F61,,Upholstery Fabrics,(86) 0573 88360308,(86) 0573 88366278,"Zhejiang Huifeng Warp Knitting Co.,Ltd","East Of Fengming District,tongxiang City,zhejiang "
hl-10@zjhuilong.cn,Booth no.:  3N25,http://www.polyesteryarn.com.cn,"Curtain, window screening products (fabrics & fine products), Wall covering products, Accessories",(86) 0572 8469536,(86) 0572 8469569,"Zhejiang Huilong New Materials Co.,Ltd.","No. 88 Hanghai Road, Yuyue Town, Deqing County, Zhejiang, China"
leoz@zjhuiyi.net,Booth no.:  3K92,http://www.zjhuiyi.net,Upholstery Fabrics,(86) 0573 87385555,(86) 0573 87385222,"Zhejiang Huiyi Textile Co .,Ltd","No,8 Hengshan Road,Haichang Economic Development Zone haining zhejiang ,china."
megan@Jacq.com.cn,Booth no.:  4.1H71,http://WWW.JACQ.COM.CN,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 0572 8282046,(86) 0572 828110,Zhejiang Jeni Home Furnishings.Co.Ltd,No.180 BEIHU WEST STREEN WUKANG TOWN ZHEJIANG PROV.
jenicetex006@163.com,Booth no.:  5.1A48,,Upholstery Fabrics,(86) 0573 88495556,(86) 0573 88496500,"Zhejiang Jenice Textile Co.,Ltd",DAMA INDUSTRIAL ZONE TONGXIANG CITY
jeff@tofftex.com,Booth no.:  6.2P57,http://www.jfwarp.com,Upholstery Fabrics,(86) 0573 87986818,(86) 0573 87986822,"Zhejiang Jiafeng New Material Co.,Ltd","NO.6 JINGDU TEN ROAD,CHINA WARP KNITTING SCIENCE&"
1375300084@qq.com,Booth no.:  5.2C89,,Upholstery Fabrics,(86) 0573 87559991,(86) 0573 87559991,"Zhejiang Masqueen Textile Co.,Ltd.",Xu CunChinaHaining City Industrial Zone 1
webmaster@jindabuye.com,Booth no.:  5.2C33,,Upholstery Fabrics,(86) 0573 87558090,(86) 0573 87558123,"Zhejiang Jinda Textileco.,Ltd.","NO.25,XucunlndustryZone,HainingCityZhejiangProvince,China"
sales@zj-jinlong.cn,Booth no.:  5.1K43,http://www.zj-jinlong.cn,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 0575 84227333,(86) 0575 84220777,"Zhejiang Jinlong Home Textile&Garments; Co.,Ltd.","KEXI GARMENT INDUSTRIAL ZONE,SHAOXING COUNTY,"
281927617@qq.com,Booth no.:  5.2F31,,Upholstery Fabrics,(86)  87511116,(86)  87518858," Zhejiang Kaidiya Fabrics Co.,Ltd.","No.73,75wensheng south road Xucun town Haining city Zhejiang"
ysy176@163.com,Booth no.:  5.2M65,,Upholstery Fabrics,(86) 0573 87583368,(86) 0573 87583369,"Zhejiang Ming Meng Hui Textile Co.,Ltd","NO.9 HANBO ROAD,CHANGAN TOWN,HAINING CITY,ZHEJING"
361423709@qq.com,Booth no.:  5.1F65,,Upholstery Fabrics,(86) 0573 87997118,(86) 0573 87997103,Zhejiang Minhui Textile Co.Ltd,"xuxiang Sci-tech Industrial Park,Haining,Zhejiang,China"
angela@neogold-textile.com,Booth no.:  5.2K26,,Upholstery Fabrics,(86) 0573 87519372,(86) 0573 87519371,"Zhejiang Neogold Textiles Co.,Ltd.","FIRST BUILDING LIANMENG  VILLIAGE  XUCUN  TOWN,HAINING ZHEJIANG,314408,CHINA"
ivan@picktex.com,Booth no.:  6.1C26,,Upholstery Fabrics,(86) 0571 86187268,(86) 0571 86187319,"Zhejiang Kayum Textile Co.,Ltd ","No.480,Xinqi Rd. Economic Industrial Estate, Yuhang,Hangzhou"
corrina_xiao@hotmail.com,Booth no.:  5.1K02,,Upholstery Fabrics,(86) 0575 84786677,(86)  13675783377,"Zhejiang Larbene Home Textile Co., Ltd","JINGTONG INDUSTRY ZONE,NO.423 KEBEI STREET,SHAOXING COUNTY"
nickxie@tyhtex.com,Booth no.:  6.2C71,http://www.luckytigertex.com,Upholstery Fabrics,(86) 0573 88138813,(86) 0573 88138815,"Zhejiang Lucky Tiger Textile Co.,Ltd","No.92 Mid-Fengxiang Road, Economic Development Zone, Tongxiang, Zhejiang, China"
fzsales@netsun.com,Booth no.:  3K98,http://www.texnet.com.cn,Accessories,(86) 0571 88228138 / 88228131,(86) 0571 88228136 88228141/8132/8134,Zhejiang Netsun Co;Ltd,u676du5ddeu5e02u83abu5e72u5c71u8def187u53f7u6613u76dbu5927u53a612u697c
tracy19870702@126.com,Booth no.:  6.2F24,http://www.ml-holding.cn,Upholstery Fabrics,(86) 0573 88862900,(86) 0573 88890618,"Zhejiang New Mingrong Tricot Co.,Ltd","TUDIAN TOWN , TONGXIANG CITY ,ZHEJIANG PRO.,CHINA "
hainingnongfu@vip.163.com,Booth no.:  5.2F12,,Upholstery Fabrics,(86) 0573 87731122,(86) 0573 87731122,"Zhejiang Nongfu Textile Co.,Ltd.","NO.22Xucun lndustrial Zone,Haining City,Zhejiang Province,China"
cindychen0626@gmail.com,Booth no.:  3Q22,http://www.zj-qingsong.com,"Bedding & Towelling, Materials of bedding (fabrics, yarns etc)",(86) 0572 6296568,(86) 0572 6299555,"Zhejiang Qingsong Light Textile Co.,Ltd.","BINHU TEXTILE INDUSTRIAL PARK,CHANGXING,ZHEJIANG,CHINA"
s3@zjokl.com,Booth no.:  5.2F66,,Upholstery Fabrics,(86)  87556787,(86)  87562877,"Zhejiang Okly Industrial Co.,Ltd","NO.8 ZHONGYUAN ROAD,XUCUN TOWN,HAINING CITY"
jada_jin@piyitex.com,Booth no.:  5.2F65,,Upholstery Fabrics,(86) 0573 87267208,(86) 0573 87215921,"Zhejiang Piyi Textile Co.,Ltd.",NO.59 SHIJING ROAD HAINING ZHEJIANG CHINA
116322836@qq.com,Booth no.:  5.2K32,,Upholstery Fabrics,(86)  87561513,(86)  13511320939,Zhejiang Qiannuoyi Weaving Co;Ltd,"No.12 Industrial Zone Xucun Town, Haining,Zhejiang,China"
fengjun@qinliantex.com,"Booth no.:  5.2F46,6.2T12",,Upholstery Fabrics,(86) 0573 87588562,(86) 0573 87588567,"Zhejiang Qinlian Textile Weaving Co, Ltd.",No.18 Xinfeng Rd. Xucun Haining Zhejiang
amy@ranchosantafe.cn,Booth no.:  3A42,http://www.ranchosantafe.cn,"Bedding products (bed linen, blanket, bedspread), Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 0575 88178967,(86) 0575 88178966,"Zhejiang Rancho Santa Fe Home Textile Co.,Ltd",the crossing of yuexiu road &329national highway 
web@cnslby.cn,Booth no.:  5.1K51,http://www.cnslby.cn,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 0573 87995300,(86) 0573 87999377,"Zhejiang Shengli Textile Co.,Ltd.","NO. 60 WENGXU ROAD,ZHEJIANG HAINING TEXTILE COMMUNITY(INDUSTRIAL PARK)"
376589202@qq.com,Booth no.:  5.2N14,,Upholstery Fabrics,(86) 0573 87517818,(86) 0573 87517830,"Zhejiang Shengyu Textile Co.,Ltd","SHENGSHI INDUSTRIAL ZONE,XUCUN TOWN,HAINING CITY"
frank@yayifab.com,Booth no.:  5.2F78,,Upholstery Fabrics,(86) 0573 87998866,(86)  13767329868,"Zhejiang Sitaibao Textile Co.,Ltd","NO.5 ZHONGYUAN ROAD,LIANMEN INDUSTRIAL ZONE, SHENSHI, HAINING CITY, ZHEJIANG PROVINCE"
541226479@qq.com,Booth no.:  6.2F67,,Upholstery Fabrics,(86) 0573 88938120,(86) 0573 88938130,"Zhejiang Sunrise Textile Co.,Ltd","1-3#Yong Feng village ,Dama town,Tongxiang city,Zhejiang PR,China"
381715717@qq.com,Booth no.:  6.2W33,,Upholstery Fabrics,(86) 0573 87559800,(86)  13515739758,u6d77u5b81u5e02u5efau5229u7ebau7ec7u6709u9650u516cu53f8,u6d77u5b81u5e02u8bb8u6751u9547u5de5u4e1au533au56edu533au8def37u53f7
344933025@qq.com,Booth no.:  5.2F81,,Upholstery Fabrics,(86) 0573 87995008,(86) 0573 87502181,"Zhejiang Tianrun Holding Group Co., Ltd.","Xu Xu Town, Haining Textile Science and Technology Industrial Park, No. 2 "
xu@zjtyzz.com,Booth no.:  3H48,,Upholstery Fabrics,(86) 0573 86619666,(86) 0573 86616222,"Zhejiang Tianxiang New Material Co., Ltd","Industrial Park, Tongyuan Town, Haiyan Jiaxing Zhejiang"
447069604@qq.com,Booth no.:  3C21,,Upholstery Fabrics,(86)  15888347864,(86)  15888347864,u6d77u5b81u5e02u8bb8u6751u9547u751fu5347u7ebau7ec7u5382,u6d77u5b81u5e02u8bb8u6751u9547u8bb8u5df7u6751u6cb3u7530u7ec443u53f7
774596101@qq.com,Booth no.:  5.2F96,,Upholstery Fabrics,(86) 0573 87556359,(86) 0573 87556359,u6d59u6c5fu5fd7u8bdau5bb6u5c45u6709u9650u516cu53f8,Many towns and villages south of the village of Zhejiang city in Haining province should be a corner
773806759@qq.com,Booth no.:  5.1C02,,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 0575 85323168,(86) 0575 84960066,u6d59u6c5fu91d1u8749u5e03u827au80a1u4efdu6709u9650u516cu53f8,u6d59u6c5fu7701u7ecdu5174u5e02u67efu6865u533au94b1u6e05u9547u7ebau7ec7u670du88c5u4ea7u4e1au96c6u805au533au91d1u8749u8def1u53f7
susan@tonghuigroup.com,Booth no.:  6.2F02,http://WWW.TONGHUIGROUP.COM,Upholstery Fabrics,(86) 0573 88455977,(86) 0573 89395921,Zhejiang Tonghui Textile Co.Ltd,52# ZHICUN STREET CHONGFU TWON TONGXIANG CITY ZHEJIANG 
3371915854@qq.com,Booth no.:  3K94,http://tzyiqiang.1688.com/,"Bedding products (bed linen, blanket, bedspread), Upholstery Fabrics, Curtain, window screening products (fabrics & fine products), Sun protection accessories (curtain track, rod & motor), Ratten-weaved products/ Wooden handicrafts",(86) 0576 88062279,(86) 0576 88062279,Zhongxin  Industrial Group Co. Ltd. - Yi Qiang Process Of Straw,"The three District of Luqiao Jinqing Town, Haiyan village of Taizhou City, No. 67"
zero@wxbedding.com,Booth no.:  4.1A10,,,(86) 571 8271 6709,(86) 571 2282 0236,Zhejiang Wanxiang Beding Co Ltd,"Wulian, Xintang, Xiaoshan, Hangzhou 311201, China"
yulingclara@126.com,Booth no.:  6.2P31,http://yulingclara.1688.com,"Curtain, window screening products (fabrics & fine products), Textile for Household Products",(86) 0575 87431165,(86) 0575 87431165,Zhuji City Fengqiao Town Sifang Textile Factory,Fengqiao Town Zhuji City Zhejiang Province
WJL@huahuddie2008.com,Booth no.:  3C54,,"Upholstery Fabrics, Wall covering products",(86) 0575 87432860,(86) 0575 8743201,"Zhuji Huahudie Textile Co.,Ltd","No.230 Busen road,fengqiao town,Zhuji city"
jessi83@163.com,Booth no.:  6.2C59,,"Upholstery Fabrics, Upholstery leather & Soft decoration",(86) 0573 88191388,(86) 0573 88362128,"Zhejiang Warrior Textile Technology Co., Ltd","NO.80FUYE ROAD,FENGMING STREET,TONGXIANG CITY"
gd@xbytex.com,Booth no.:  5.2C68,,Upholstery Fabrics,(86) 0573 87519231,(86) 0573 87519236,"Zhejiang Xinboyuan Fabrics Co.,Ltd","BUILDING 1-2, No.133 WENSHENG SOUTH ROAD, XUCUN TOWN,HAINING CITY,ZEHJIANG,CHINA"
annie@xinlion.com.cn,Booth no.:  5.2C79,,Upholstery Fabrics,(86) 0573 87553983,(86) 0573 87553996,"Zhejiang Xinlion Textile Co.,Ltd","INDUSTRIAL PARK ,XUCUT TOWN ,HAINING ,ZHEJIANG CHINA"
snow_curtainfabric@hotmail.com,Booth no.:  6.2M73,,Upholstery Fabrics,(86) 0575 84070502,(86) 0575 84070502,"Zhuji Jiani Textile Co.,Ltd","Industriall areas ,ZhiBu county,ZhuJi City"
ququ204@163.com,Booth no.:  4.1B100,http://www.qhprinting.com,,(86) 575 8705 9110,(86) 575 8178 3898,ZHUJI KSM I & E Co Ltd,"Rm 1302, No 170 Jiyang Rd,  Zhuji, Zhejiang 311800, China"
irene_xintao@126.com,Booth no.:  3N38,http://www.zjxintao.cn,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 0572 6293335,(86) 0572 6015128,Zhejiang Xintao Sci-Tech Inc.,"HUANCHEN VILLAGE, JIAPU TOWN,CHANGXING COUNTY,"
120323221@qq.com,Booth no.:  5.1K65,http://newskycloth.ztouch-make-hn-16232.shushang-z.cn/index.html,Upholstery Fabrics,(86) 0573 87998858,(86) 0573 87996658,"Zhejiang Xintian Textile Co.,Ltd",Zhejiang province Haining city Xu Xiang Textile Science & Technology Industrial Park West Road No. 5
36238666@qq.com,Booth no.:  6.2P56,http://www.zjyiwen.com,"Bedding products (bed linen, blanket, bedspread), Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 0573 87983883,(86) 0573 87762806,"Zhejiang Yiwen Textile Co.,Ltd.","No.9 Jingbian 5th Road,Haining Warp Knitting Industrial Zone"
